gene_symbol	ensgid_version	ensgid	enstid_version	biotype	u5_len	u5_AUG	u5_ORF	u5_oORF_all	u5_oORF_inframe	u5_oORF_outframe	u5_oORF_altered_cds	u5_oORF_kozak	u5_ORF_kozak	u5_GC	u3_len	u3_AUG	u3_ORF	u3_ORF_kozak	u3_GC
ANKRD39	ENSG00000213337.9	ENSG00000213337	ENST00000393537.5	protein_coding	29	0	0	0	0	0	0	0	0	0.827586206896552	311	3	2	1	0.440514469453376
SPATA7	ENSG00000042317.17	ENSG00000042317	ENST00000393545.9	protein_coding	162	0	0	0	0	0	0	0	0	0.679012345679012	38	1	0	0	0.315789473684211
G6PD	ENSG00000160211.19	ENSG00000160211	ENST00000393562.10	protein_coding	66	0	0	0	0	0	0	0	0	0.681818181818182	609	3	3	2	0.650246305418719
HYDIN	ENSG00000157423.18	ENSG00000157423	ENST00000393567.7	protein_coding	184	3	3	0	0	0	0	0	3	0.603260869565217	5496	84	83	3	0.425036390101892
IRF2	ENSG00000168310.11	ENSG00000168310	ENST00000393593.8	protein_coding	178	0	0	0	0	0	0	0	0	0.455056179775281	1029	13	13	3	0.396501457725948
P2RY2	ENSG00000175591.12	ENSG00000175591	ENST00000393597.7	protein_coding	351	2	1	1	0	1	2	1	2	0.68945868945869	7134	119	117	3	0.543173535183628
CDKN2D	ENSG00000129355.7	ENSG00000129355	ENST00000393599.3	protein_coding	326	0	0	0	0	0	0	0	0	0.809815950920245	598	10	7	3	0.473244147157191
FAM50A	ENSG00000071859.15	ENSG00000071859	ENST00000393600.8	protein_coding	95	0	0	0	0	0	0	0	0	0.852631578947369	222	1	1	2	0.630630630630631
ARAP1	ENSG00000186635.15	ENSG00000186635	ENST00000393609.8	protein_coding	208	1	1	0	0	0	0	0	2	0.649038461538462	595	6	6	3	0.591596638655462
MON2	ENSG00000061987.16	ENSG00000061987	ENST00000393630.8	protein_coding	382	1	1	0	0	0	0	0	2	0.672774869109948	7727	156	156	3	0.335188300763556
SRPK2	ENSG00000135250.17	ENSG00000135250	ENST00000393651.8	protein_coding	115	0	0	0	0	0	0	0	0	0.782608695652174	1464	30	30	3	0.33948087431694
TFAP2B	ENSG00000008196.13	ENSG00000008196	ENST00000393655.4	protein_coding	21	1	0	1	0	1	2	1	0	0.476190476190476	4227	55	55	3	0.45162053465815
FBXO8	ENSG00000164117.14	ENSG00000164117	ENST00000393674.7	protein_coding	266	1	1	0	0	0	0	0	2	0.556390977443609	754	7	7	3	0.293103448275862
FOLR1	ENSG00000110195.14	ENSG00000110195	ENST00000393676.5	protein_coding	34	0	0	0	0	0	0	0	0	0.558823529411765	122	1	0	0	0.532786885245902
SNCB	ENSG00000074317.11	ENSG00000074317	ENST00000393693.7	protein_coding	264	0	0	0	0	0	0	0	0	0.787878787878788	729	8	5	3	0.650205761316872
NUMA1	ENSG00000137497.18	ENSG00000137497	ENST00000393695.8	protein_coding	187	0	0	0	0	0	0	0	0	0.588235294117647	663	10	9	3	0.576168929110106
RENBP	ENSG00000102032.13	ENSG00000102032	ENST00000393700.8	protein_coding	33	0	0	0	0	0	0	0	0	0.575757575757576	17	0	0	0	0.647058823529412
IL18BP	ENSG00000137496.18	ENSG00000137496	ENST00000393703.9	protein_coding	169	1	0	1	0	1	2	1	0	0.526627218934911	943	17	14	3	0.52492046659597
FDX2	ENSG00000267673.6	ENSG00000267673	ENST00000393708.3	protein_coding	10	0	0	0	0	0	0	0	0	0.6	441	6	4	3	0.564625850340136
NR1I2	ENSG00000144852.20	ENSG00000144852	ENST00000393716.8	protein_coding	222	0	0	0	0	0	0	0	0	0.504504504504505	1275	22	21	3	0.493333333333333
DDX60	ENSG00000137628.18	ENSG00000137628	ENST00000393743.8	protein_coding	237	0	0	0	0	0	0	0	0	0.565400843881857	639	15	15	3	0.291079812206573
CPLX2	ENSG00000145920.15	ENSG00000145920	ENST00000393745.8	protein_coding	216	1	1	0	0	0	0	0	1	0.662037037037037	3976	64	56	3	0.568661971830986
DRD1	ENSG00000184845.4	ENSG00000184845	ENST00000393752.3	protein_coding	967	8	7	1	0	1	2	1	2	0.58841778697001	1723	37	37	3	0.355774811375508
PDZD4	ENSG00000067840.13	ENSG00000067840	ENST00000393758.7	protein_coding	246	2	2	0	0	0	0	0	3	0.764227642276423	1187	10	10	3	0.606571187868576
ZDHHC16	ENSG00000171307.19	ENSG00000171307	ENST00000393760.6	protein_coding	364	3	3	0	0	0	0	0	3	0.629120879120879	479	4	4	2	0.496868475991649
B4GALT4	ENSG00000121578.13	ENSG00000121578	ENST00000393765.7	protein_coding	392	3	3	0	0	0	0	0	1	0.502551020408163	807	15	15	3	0.384138785625775
IGSF11	ENSG00000144847.13	ENSG00000144847	ENST00000393775.7	protein_coding	264	0	0	0	0	0	0	0	0	0.738636363636364	1963	47	46	3	0.367804381049414
ERGIC1	ENSG00000113719.16	ENSG00000113719	ENST00000393784.8	protein_coding	163	0	0	0	0	0	0	0	0	0.822085889570552	1867	32	32	3	0.514193893947509
ARHGAP9	ENSG00000123329.20	ENSG00000123329	ENST00000393791.8	protein_coding	155	1	1	0	0	0	0	0	2	0.503225806451613	248	4	3	3	0.439516129032258
UBTD2	ENSG00000168246.6	ENSG00000168246	ENST00000393792.3	protein_coding	99	0	0	0	0	0	0	0	0	0.848484848484848	2184	42	41	3	0.346153846153846
PSMC3IP	ENSG00000131470.15	ENSG00000131470	ENST00000393795.8	protein_coding	43	0	0	0	0	0	0	0	0	0.581395348837209	658	8	5	3	0.436170212765957
PPP6R3	ENSG00000110075.15	ENSG00000110075	ENST00000393800.7	protein_coding	233	3	3	0	0	0	0	0	3	0.48068669527897	2217	32	31	3	0.390617952187641
SLC35B2	ENSG00000157593.19	ENSG00000157593	ENST00000393812.4	protein_coding	118	0	0	0	0	0	0	0	0	0.796610169491525	605	7	7	3	0.512396694214876
COASY	ENSG00000068120.15	ENSG00000068120	ENST00000393818.3	protein_coding	475	1	1	0	0	0	0	0	2	0.627368421052632	309	7	4	3	0.563106796116505
CFAP44	ENSG00000206530.11	ENSG00000206530	ENST00000393845.9	protein_coding	46	0	0	0	0	0	0	0	0	0.608695652173913	4627	71	71	3	0.423600605143722
DPEP2	ENSG00000167261.14	ENSG00000167261	ENST00000393847.6	protein_coding	155	1	1	0	0	0	0	0	2	0.535483870967742	112	2	2	1	0.446428571428571
SUCLG1	ENSG00000163541.12	ENSG00000163541	ENST00000393868.7	protein_coding	11	0	0	0	0	0	0	0	0	0.545454545454545	218	5	4	3	0.385321100917431
MAGEA12	ENSG00000213401.10	ENSG00000213401	ENST00000393869.8	protein_coding	284	1	1	0	0	0	0	0	1	0.591549295774648	563	10	10	3	0.376554174067496
NKIRAS2	ENSG00000168256.18	ENSG00000168256	ENST00000393885.9	protein_coding	129	0	0	0	0	0	0	0	0	0.705426356589147	1748	16	15	3	0.540617848970252
CNP	ENSG00000173786.17	ENSG00000173786	ENST00000393892.8	protein_coding	90	0	0	0	0	0	0	0	0	0.788888888888889	3816	49	48	3	0.522012578616352
MRPL19	ENSG00000115364.14	ENSG00000115364	ENST00000393909.7	protein_coding	25	0	0	0	0	0	0	0	0	0.56	6921	134	133	3	0.35630689206762
EVA1A	ENSG00000115363.14	ENSG00000115363	ENST00000393913.8	protein_coding	451	3	2	1	0	1	2	1	2	0.647450110864745	918	24	24	3	0.377995642701525
HMMR	ENSG00000072571.20	ENSG00000072571	ENST00000393915.9	protein_coding	61	0	0	0	0	0	0	0	0	0.540983606557377	777	11	11	3	0.335907335907336
ZNF414	ENSG00000133250.14	ENSG00000133250	ENST00000393927.9	protein_coding	121	1	1	0	0	0	0	0	3	0.661157024793388	1013	12	12	3	0.533070088845015
P3H4	ENSG00000141696.13	ENSG00000141696	ENST00000393928.6	protein_coding	34	0	0	0	0	0	0	0	0	0.823529411764706	1004	13	12	3	0.548804780876494
JUP	ENSG00000173801.17	ENSG00000173801	ENST00000393931.8	protein_coding	132	0	0	0	0	0	0	0	0	0.742424242424242	1135	9	9	3	0.585022026431718
GABRA1	ENSG00000022355.18	ENSG00000022355	ENST00000393943.10	protein_coding	318	2	2	0	0	0	0	0	3	0.544025157232704	2549	62	61	3	0.311887014515496
MOSPD3	ENSG00000106330.12	ENSG00000106330	ENST00000393950.7	protein_coding	252	1	0	1	0	1	2	1	0	0.702380952380952	194	2	1	2	0.5
TPPP3	ENSG00000159713.11	ENSG00000159713	ENST00000393957.7	protein_coding	125	0	0	0	0	0	0	0	0	0.696	365	2	2	3	0.608219178082192
GABRB2	ENSG00000145864.14	ENSG00000145864	ENST00000393959.6	protein_coding	82	0	0	0	0	0	0	0	0	0.414634146341463	5645	134	134	3	0.341009743135518
PC	ENSG00000173599.15	ENSG00000173599	ENST00000393960.7	protein_coding	289	4	4	0	0	0	0	0	3	0.522491349480969	479	4	0	0	0.609603340292276
CCDC142	ENSG00000135637.14	ENSG00000135637	ENST00000393965.8	protein_coding	161	2	2	0	0	0	0	0	3	0.639751552795031	1714	14	13	3	0.503500583430572
EOLA1	ENSG00000197620.11	ENSG00000197620	ENST00000393985.8	protein_coding	561	4	3	1	0	1	2	1	3	0.627450980392157	1369	34	30	3	0.439006574141709
ELMO3	ENSG00000102890.16	ENSG00000102890	ENST00000393997.8	protein_coding	196	1	0	1	1	0	1	2	0	0.693877551020408	127	2	2	3	0.598425196850394
KRT34	ENSG00000131737.7	ENSG00000131737	ENST00000394001.3	protein_coding	60	0	0	0	0	0	0	0	0	0.533333333333333	390	5	5	2	0.415384615384615
BBOF1	ENSG00000119636.16	ENSG00000119636	ENST00000394009.5	protein_coding	130	0	0	0	0	0	0	0	0	0.738461538461539	1393	28	28	3	0.367552045944006
KRTAP4-12	ENSG00000213416.4	ENSG00000213416	ENST00000394014.2	protein_coding	60	0	0	0	0	0	0	0	0	0.533333333333333	426	4	4	2	0.394366197183099
KRTAP2-4	ENSG00000213417.3	ENSG00000213417	ENST00000394015.3	protein_coding	34	0	0	0	0	0	0	0	0	0.588235294117647	343	4	3	3	0.393586005830904
CBLB	ENSG00000114423.23	ENSG00000114423	ENST00000394030.8	protein_coding	291	0	0	0	0	0	0	0	0	0.652920962199313	3509	71	71	3	0.35138216015959
ESYT1	ENSG00000139641.13	ENSG00000139641	ENST00000394048.10	protein_coding	53	0	0	0	0	0	0	0	0	0.679245283018868	812	10	10	2	0.520935960591133
KRT222	ENSG00000213424.9	ENSG00000213424	ENST00000394052.5	protein_coding	78	1	0	1	0	1	2	3	0	0.551282051282051	1737	31	31	3	0.290731145653425
MTHFD2	ENSG00000065911.13	ENSG00000065911	ENST00000394053.7	protein_coding	27	0	0	0	0	0	0	0	0	0.777777777777778	3323	65	64	3	0.388805296418899
KLC2	ENSG00000174996.12	ENSG00000174996	ENST00000394067.7	protein_coding	180	1	1	0	0	0	0	0	3	0.75	904	4	4	2	0.655973451327434
STAMBP	ENSG00000124356.17	ENSG00000124356	ENST00000394070.7	protein_coding	562	2	1	1	0	1	2	1	1	0.610320284697509	4909	68	66	3	0.423711550213893
RPL24	ENSG00000114391.13	ENSG00000114391	ENST00000394077.8	protein_coding	42	0	0	0	0	0	0	0	0	0.5	44	0	0	0	0.25
SENP7	ENSG00000138468.16	ENSG00000138468	ENST00000394095.7	protein_coding	82	0	0	0	0	0	0	0	0	0.621951219512195	1738	39	38	3	0.293440736478711
CMTM4	ENSG00000183723.13	ENSG00000183723	ENST00000394106.7	protein_coding	218	1	1	0	0	0	0	0	2	0.86697247706422	7308	115	115	3	0.4584017515052
MED24	ENSG00000008838.20	ENSG00000008838	ENST00000394128.7	protein_coding	85	2	2	0	0	0	0	0	3	0.564705882352941	425	8	8	3	0.557647058823529
TTC23	ENSG00000103852.13	ENSG00000103852	ENST00000394132.7	protein_coding	841	11	10	1	0	1	2	2	3	0.4589774078478	1687	30	29	3	0.524007113218732
NIT2	ENSG00000114021.12	ENSG00000114021	ENST00000394140.9	protein_coding	35	0	0	0	0	0	0	0	0	0.657142857142857	6367	121	120	3	0.399874352128161
ADGRG4	ENSG00000156920.11	ENSG00000156920	ENST00000394143.6	protein_coding	291	6	5	1	0	1	2	2	3	0.484536082474227	399	8	8	3	0.318295739348371
TBC1D23	ENSG00000036054.13	ENSG00000036054	ENST00000394144.9	protein_coding	27	0	0	0	0	0	0	0	0	0.555555555555556	1570	29	29	3	0.31656050955414
CSF3	ENSG00000108342.13	ENSG00000108342	ENST00000394149.8	protein_coding	35	0	0	0	0	0	0	0	0	0.771428571428571	854	9	9	3	0.545667447306792
ZSCAN25	ENSG00000197037.11	ENSG00000197037	ENST00000394152.7	protein_coding	329	2	2	0	0	0	0	0	1	0.495440729483283	2388	37	37	3	0.450167504187605
FHL1	ENSG00000022267.19	ENSG00000022267	ENST00000394155.8	protein_coding	196	0	0	0	0	0	0	0	0	0.668367346938776	1400	26	24	3	0.409285714285714
NR2F2	ENSG00000185551.15	ENSG00000185551	ENST00000394166.8	protein_coding	1406	5	5	0	0	0	0	0	2	0.655049786628734	2636	29	28	3	0.354704097116844
CHD2	ENSG00000173575.22	ENSG00000173575	ENST00000394196.9	protein_coding	572	4	4	0	0	0	0	0	3	0.435314685314685	3291	53	53	3	0.486782133090246
RIOX2	ENSG00000170854.18	ENSG00000170854	ENST00000394198.7	protein_coding	90	0	0	0	0	0	0	0	0	0.622222222222222	3366	70	69	3	0.348484848484849
ARL13B	ENSG00000169379.17	ENSG00000169379	ENST00000394222.8	protein_coding	269	1	0	1	0	1	2	2	0	0.650557620817844	2415	51	49	3	0.279503105590062
NDUFC1	ENSG00000109390.13	ENSG00000109390	ENST00000394223.2	protein_coding	283	3	3	0	0	0	0	0	2	0.57243816254417	182	4	4	2	0.296703296703297
MIEN1	ENSG00000141741.12	ENSG00000141741	ENST00000394231.8	protein_coding	37	0	0	0	0	0	0	0	0	0.810810810810811	1012	10	10	3	0.515810276679842
SV2B	ENSG00000185518.12	ENSG00000185518	ENST00000394232.6	protein_coding	498	4	4	0	0	0	0	0	3	0.524096385542169	10013	194	191	3	0.424647957655048
PROS1	ENSG00000184500.16	ENSG00000184500	ENST00000394236.9	protein_coding	147	0	0	0	0	0	0	0	0	0.789115646258503	1194	22	22	3	0.323283082077052
PRC1	ENSG00000198901.14	ENSG00000198901	ENST00000394249.8	protein_coding	118	0	0	0	0	0	0	0	0	0.669491525423729	1091	24	24	3	0.437213565536205
METTL7B	ENSG00000170439.7	ENSG00000170439	ENST00000394252.4	protein_coding	19	0	0	0	0	0	0	0	0	0.631578947368421	562	8	8	3	0.51067615658363
PABIR1	ENSG00000187866.10	ENSG00000187866	ENST00000394264.7	protein_coding	100	1	1	0	0	0	0	0	3	0.72	4538	73	72	3	0.368664609960335
HDDC3	ENSG00000184508.12	ENSG00000184508	ENST00000394272.8	protein_coding	9	0	0	0	0	0	0	0	0	0.777777777777778	1307	11	11	3	0.544758990053558
ANXA4	ENSG00000196975.16	ENSG00000196975	ENST00000394295.6	protein_coding	88	0	0	0	0	0	0	0	0	0.613636363636364	1597	29	28	3	0.342517219787101
CACNB1	ENSG00000067191.16	ENSG00000067191	ENST00000394303.8	protein_coding	174	1	1	0	0	0	0	0	1	0.747126436781609	1740	25	24	3	0.589080459770115
ASNS	ENSG00000070669.17	ENSG00000070669	ENST00000394308.8	protein_coding	117	0	0	0	0	0	0	0	0	0.478632478632479	582	10	10	2	0.405498281786942
ZNF385A	ENSG00000161642.18	ENSG00000161642	ENST00000394313.7	protein_coding	219	2	1	1	0	1	2	2	2	0.607305936073059	1120	8	8	3	0.633035714285714
ERV3-1	ENSG00000213462.5	ENSG00000213462	ENST00000394323.3	protein_coding	535	6	6	0	0	0	0	0	3	0.521495327102804	856	13	12	3	0.428738317757009
FAT4	ENSG00000196159.14	ENSG00000196159	ENST00000394329.9	protein_coding	1035	7	7	0	0	0	0	0	3	0.641545893719807	1164	28	27	3	0.304123711340206
STK26	ENSG00000134602.16	ENSG00000134602	ENST00000394334.7	protein_coding	216	0	0	0	0	0	0	0	0	0.699074074074074	1784	32	32	3	0.307735426008969
ATP5MC2	ENSG00000135390.21	ENSG00000135390	ENST00000394349.9	protein_coding	62	0	0	0	0	0	0	0	0	0.612903225806452	144	0	0	0	0.513888888888889
MITF	ENSG00000187098.17	ENSG00000187098	ENST00000394351.9	protein_coding	131	0	0	0	0	0	0	0	0	0.435114503816794	3084	72	72	3	0.348897535667964
CIAPIN1	ENSG00000005194.15	ENSG00000005194	ENST00000394391.9	protein_coding	99	0	0	0	0	0	0	0	0	0.575757575757576	983	16	16	3	0.472024415055951
PPP2R2B	ENSG00000156475.19	ENSG00000156475	ENST00000394411.9	protein_coding	291	2	1	1	0	1	2	3	3	0.690721649484536	9205	183	183	3	0.419011406844106
KIF7	ENSG00000166813.16	ENSG00000166813	ENST00000394412.8	protein_coding	93	1	1	0	0	0	0	0	3	0.720430107526882	442	7	7	3	0.472850678733032
ACTN1	ENSG00000072110.16	ENSG00000072110	ENST00000394419.9	protein_coding	246	0	0	0	0	0	0	0	0	0.715447154471545	731	10	9	3	0.404924760601915
RSPRY1	ENSG00000159579.14	ENSG00000159579	ENST00000394420.9	protein_coding	278	5	5	0	0	0	0	0	3	0.514388489208633	1494	28	28	3	0.344042838018742
UTP14A	ENSG00000156697.13	ENSG00000156697	ENST00000394422.8	protein_coding	47	1	1	0	0	0	0	0	1	0.553191489361702	144	1	1	1	0.416666666666667
QRFPR	ENSG00000186867.11	ENSG00000186867	ENST00000394427.3	protein_coding	371	3	3	0	0	0	0	0	2	0.657681940700809	672	11	11	3	0.433035714285714
RASGRP2	ENSG00000068831.19	ENSG00000068831	ENST00000394432.8	protein_coding	211	1	1	0	0	0	0	0	2	0.706161137440758	227	5	5	3	0.524229074889868
LARS1	ENSG00000133706.19	ENSG00000133706	ENST00000394434.7	protein_coding	157	1	1	0	0	0	0	0	1	0.585987261146497	1072	18	17	3	0.36660447761194
CCT4	ENSG00000115484.15	ENSG00000115484	ENST00000394440.8	protein_coding	149	0	0	0	0	0	0	0	0	0.644295302013423	607	14	14	3	0.342668863261944
GTF2F1	ENSG00000125651.14	ENSG00000125651	ENST00000394456.10	protein_coding	169	0	0	0	0	0	0	0	0	0.662721893491124	709	9	9	3	0.530324400564175
NR3C1	ENSG00000113580.15	ENSG00000113580	ENST00000394464.7	protein_coding	489	2	2	0	0	0	0	0	3	0.652351738241309	3955	83	81	3	0.35094816687737
HEPACAM2	ENSG00000188175.10	ENSG00000188175	ENST00000394468.7	protein_coding	23	1	0	1	0	1	2	1	0	0.565217391304348	733	15	15	3	0.315143246930423
REL	ENSG00000162924.15	ENSG00000162924	ENST00000394479.4	protein_coding	267	0	0	0	0	0	0	0	0	0.726591760299626	9077	191	187	3	0.368844331827696
MT1X	ENSG00000187193.9	ENSG00000187193	ENST00000394485.5	protein_coding	71	0	0	0	0	0	0	0	0	0.535211267605634	147	4	3	2	0.333333333333333
KRIT1	ENSG00000001631.16	ENSG00000001631	ENST00000394505.7	protein_coding	545	11	10	1	0	1	2	1	2	0.444036697247706	1323	24	24	3	0.340891912320484
AKAP13	ENSG00000170776.22	ENSG00000170776	ENST00000394518.7	protein_coding	207	0	0	0	0	0	0	0	0	0.72463768115942	4678	69	69	3	0.488670371953826
RNF14	ENSG00000013561.18	ENSG00000013561	ENST00000394520.7	protein_coding	243	5	5	0	0	0	0	0	3	0.489711934156379	2502	39	38	3	0.361710631494804
DNASE1L3	ENSG00000163687.14	ENSG00000163687	ENST00000394549.7	protein_coding	66	0	0	0	0	0	0	0	0	0.575757575757576	430	8	6	2	0.467441860465116
PDE8A	ENSG00000073417.15	ENSG00000073417	ENST00000394553.6	protein_coding	307	3	3	0	0	0	0	0	2	0.785016286644951	1239	21	17	2	0.37046004842615
UNC45B	ENSG00000141161.12	ENSG00000141161	ENST00000394570.7	protein_coding	94	0	0	0	0	0	0	0	0	0.553191489361702	2784	55	55	3	0.404454022988506
SLC28A1	ENSG00000156222.12	ENSG00000156222	ENST00000394573.6	protein_coding	222	4	4	0	0	0	0	0	2	0.527027027027027	598	7	7	3	0.560200668896321
PCDHGA2	ENSG00000081853.15	ENSG00000081853	ENST00000394576.3	protein_coding	212	2	1	1	0	1	2	1	1	0.518867924528302	1802	23	22	3	0.554938956714761
RFFL	ENSG00000092871.17	ENSG00000092871	ENST00000394597.7	protein_coding	140	4	4	0	0	0	0	0	3	0.464285714285714	5978	104	102	3	0.454165272666444
SEPTIN6	ENSG00000125354.24	ENSG00000125354	ENST00000394610.7	protein_coding	63	0	0	0	0	0	0	0	0	0.714285714285714	3148	48	47	3	0.450444726810673
LGALS12	ENSG00000133317.16	ENSG00000133317	ENST00000394618.9	protein_coding	375	4	3	1	1	0	1	1	3	0.610666666666667	379	4	4	3	0.477572559366755
CCL8	ENSG00000108700.5	ENSG00000108700	ENST00000394620.2	protein_coding	67	1	0	1	1	0	1	1	0	0.522388059701493	495	10	10	3	0.323232323232323
STEAP2	ENSG00000157214.14	ENSG00000157214	ENST00000394621.7	protein_coding	452	1	1	0	0	0	0	0	1	0.648230088495575	5059	103	103	3	0.329907096264084
CFI	ENSG00000205403.14	ENSG00000205403	ENST00000394634.7	protein_coding	28	0	0	0	0	0	0	0	0	0.535714285714286	198	3	3	2	0.297979797979798
IRX5	ENSG00000176842.15	ENSG00000176842	ENST00000394636.9	protein_coding	334	1	0	1	0	1	2	1	0	0.745508982035928	612	12	11	3	0.302287581699346
MCUB	ENSG00000005059.16	ENSG00000005059	ENST00000394650.7	protein_coding	92	1	1	0	0	0	0	0	2	0.771739130434783	1127	27	27	3	0.323868677905945
AKTIP	ENSG00000166971.17	ENSG00000166971	ENST00000394657.12	protein_coding	133	3	2	1	0	1	2	1	2	0.533834586466166	1372	25	24	3	0.323615160349854
RPL34	ENSG00000109475.17	ENSG00000109475	ENST00000394667.8	protein_coding	34	0	0	0	0	0	0	0	0	0.617647058823529	158	6	3	2	0.272151898734177
ZNF207	ENSG00000010244.19	ENSG00000010244	ENST00000394670.9	protein_coding	129	0	0	0	0	0	0	0	0	0.511627906976744	12126	229	228	3	0.352960580570675
TMCO6	ENSG00000113119.13	ENSG00000113119	ENST00000394671.8	protein_coding	77	0	0	0	0	0	0	0	0	0.623376623376623	306	5	5	2	0.477124183006536
CCDC66	ENSG00000180376.17	ENSG00000180376	ENST00000394672.8	protein_coding	68	0	0	0	0	0	0	0	0	0.661764705882353	219	5	5	2	0.246575342465753
CEMIP	ENSG00000103888.17	ENSG00000103888	ENST00000394685.8	protein_coding	420	2	2	0	0	0	0	0	2	0.647619047619048	2847	51	49	3	0.512118018967334
BRD7	ENSG00000166164.16	ENSG00000166164	ENST00000394688.8	protein_coding	214	0	0	0	0	0	0	0	0	0.85981308411215	3254	52	47	3	0.400430239704979
GPR75	ENSG00000119737.6	ENSG00000119737	ENST00000394705.3	protein_coding	249	5	5	0	0	0	0	0	3	0.610441767068273	222	6	6	3	0.342342342342342
TBCK	ENSG00000145348.17	ENSG00000145348	ENST00000394708.7	protein_coding	308	1	1	0	0	0	0	0	2	0.587662337662338	4971	83	83	3	0.367531683765842
CLCA1	ENSG00000016490.16	ENSG00000016490	ENST00000394711.2	protein_coding	45	1	0	1	0	1	2	2	0	0.444444444444444	214	5	4	2	0.294392523364486
AKAP5	ENSG00000179841.8	ENSG00000179841	ENST00000394718.4	protein_coding	378	4	4	0	0	0	0	0	2	0.470899470899471	4825	95	95	3	0.351917098445596
SIAH1	ENSG00000196470.12	ENSG00000196470	ENST00000394725.3	protein_coding	212	0	0	0	0	0	0	0	0	0.80188679245283	1049	12	12	3	0.311725452812202
SFMBT1	ENSG00000163935.14	ENSG00000163935	ENST00000394752.8	protein_coding	388	3	2	1	0	1	2	1	2	0.618556701030928	1564	20	20	3	0.39002557544757
CXXC4	ENSG00000168772.11	ENSG00000168772	ENST00000394767.3	protein_coding	451	2	2	0	0	0	0	0	2	0.594235033259424	4014	91	91	3	0.334329845540608
EML3	ENSG00000149499.12	ENSG00000149499	ENST00000394773.7	protein_coding	318	0	0	0	0	0	0	0	0	0.80188679245283	257	0	0	0	0.67704280155642
ALG13	ENSG00000101901.12	ENSG00000101901	ENST00000394780.8	protein_coding	49	0	0	0	0	0	0	0	0	0.63265306122449	650	12	12	3	0.310769230769231
SLC9B2	ENSG00000164038.16	ENSG00000164038	ENST00000394785.9	protein_coding	620	3	3	0	0	0	0	0	2	0.682258064516129	4117	84	82	3	0.378188000971581
MATR3	ENSG00000015479.20	ENSG00000015479	ENST00000394805.8	protein_coding	243	0	0	0	0	0	0	0	0	0.411522633744856	2282	52	49	3	0.340929009640666
ZBTB3	ENSG00000185670.9	ENSG00000185670	ENST00000394807.5	protein_coding	248	2	1	1	1	0	1	2	2	0.604838709677419	1127	13	12	3	0.513753327417924
MYLK3	ENSG00000140795.13	ENSG00000140795	ENST00000394809.9	protein_coding	151	1	1	0	0	0	0	0	2	0.609271523178808	5422	100	100	3	0.401327923275544
SYNPO2L	ENSG00000166317.12	ENSG00000166317	ENST00000394810.3	protein_coding	107	0	0	0	0	0	0	0	0	0.626168224299065	1832	25	24	3	0.48853711790393
KRT80	ENSG00000167767.14	ENSG00000167767	ENST00000394815.3	protein_coding	112	0	0	0	0	0	0	0	0	0.732142857142857	2402	34	33	3	0.53955037468776
SIL1	ENSG00000120725.13	ENSG00000120725	ENST00000394817.7	protein_coding	110	0	0	0	0	0	0	0	0	0.709090909090909	393	3	2	2	0.580152671755725
INCENP	ENSG00000149503.13	ENSG00000149503	ENST00000394818.8	protein_coding	164	0	0	0	0	0	0	0	0	0.664634146341463	1193	20	20	3	0.516345347862531
NR4A1	ENSG00000123358.20	ENSG00000123358	ENST00000394825.6	protein_coding	129	0	0	0	0	0	0	0	0	0.705426356589147	559	12	12	3	0.500894454382826
SAMD13	ENSG00000203943.9	ENSG00000203943	ENST00000394834.8	protein_coding	126	1	1	0	0	0	0	0	2	0.388888888888889	1024	20	20	3	0.3583984375
RAB3IL1	ENSG00000167994.13	ENSG00000167994	ENST00000394836.7	protein_coding	199	0	0	0	0	0	0	0	0	0.819095477386935	977	8	7	3	0.619242579324463
DNAJA4	ENSG00000140403.13	ENSG00000140403	ENST00000394852.8	protein_coding	202	0	0	0	0	0	0	0	0	0.826732673267327	1731	29	28	3	0.432697862507221
PPP3CA	ENSG00000138814.17	ENSG00000138814	ENST00000394854.8	protein_coding	730	1	1	0	0	0	0	0	1	0.710958904109589	2447	62	62	3	0.3334695545566
