obs.AAA,obs.AAT,obs.AAC,obs.AAG,obs.ATA,obs.ATT,obs.ATC,obs.ATG,obs.ACA,obs.ACT,obs.ACC,obs.ACG,obs.AGA,obs.AGT,obs.AGC,obs.AGG,obs.TAA,obs.TAT,obs.TAC,obs.TAG,obs.TTA,obs.TTT,obs.TTC,obs.TTG,obs.TCA,obs.TCT,obs.TCC,obs.TCG,obs.TGA,obs.TGT,obs.TGC,obs.TGG,obs.CAA,obs.CAT,obs.CAC,obs.CAG,obs.CTA,obs.CTT,obs.CTC,obs.CTG,obs.CCA,obs.CCT,obs.CCC,obs.CCG,obs.CGA,obs.CGT,obs.CGC,obs.CGG,obs.GAA,obs.GAT,obs.GAC,obs.GAG,obs.GTA,obs.GTT,obs.GTC,obs.GTG,obs.GCA,obs.GCT,obs.GCC,obs.GCG,obs.GGA,obs.GGT,obs.GGC,obs.GGG,ensgid_version,enstid_version
1,1,2,4,1,0,0,1,2,1,2,0,1,2,3,4,1,1,0,0,0,0,3,1,2,1,5,0,1,2,2,1,4,0,1,3,1,3,4,3,4,3,4,3,0,0,3,3,2,0,2,3,0,1,1,1,0,6,3,3,4,0,4,2,ENSG00000215475.5,ENST00000400405.4
2,2,0,6,0,3,3,4,0,2,3,0,4,2,5,0,1,1,1,0,2,3,4,5,5,6,2,0,3,3,3,12,3,6,3,2,0,6,3,8,5,6,2,0,0,0,0,0,4,1,1,3,1,2,2,4,4,4,6,0,2,3,6,4,ENSG00000139656.7,ENST00000400419.2
0,0,2,0,0,0,3,2,1,3,5,0,1,6,12,9,0,1,2,1,1,2,3,3,4,6,15,7,5,10,12,17,0,1,4,12,1,6,14,21,4,17,8,20,3,9,16,16,2,3,2,15,2,1,13,14,7,15,21,14,13,9,20,15,ENSG00000185252.19,ENST00000400451.7
1,0,0,2,0,1,1,4,0,3,3,4,2,1,17,15,0,0,0,1,0,0,1,1,1,3,4,5,7,2,12,7,1,2,6,11,1,0,9,15,3,7,11,24,6,4,24,39,1,4,3,21,0,1,2,7,16,12,27,38,14,4,42,23,ENSG00000171587.15,ENST00000400454.6
1,0,1,2,0,0,1,0,0,0,0,3,1,1,5,3,0,0,0,0,0,0,1,2,3,2,9,3,0,0,5,7,1,0,1,4,0,1,8,9,2,8,21,17,3,3,15,21,2,1,1,4,0,2,7,1,1,8,18,16,4,6,22,15,ENSG00000117245.13,ENST00000400463.8
0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,0,0,0,1,0,1,2,2,1,0,3,3,0,1,1,1,1,0,1,2,0,1,3,1,2,2,1,2,0,2,2,3,0,0,0,1,1,3,2,0,0,3,2,2,1,1,3,1,ENSG00000159256.13,ENST00000400485.6
0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,ENSG00000184470.21,ENST00000400521.7
2,1,1,3,0,2,1,1,0,3,0,0,4,3,2,3,1,0,0,1,2,3,0,6,3,0,0,0,3,2,2,2,3,0,1,3,0,2,0,1,2,0,0,0,0,0,0,0,1,3,1,5,0,3,2,1,2,1,2,0,3,1,1,2,ENSG00000215529.13,ENST00000400522.9
2,1,2,1,1,0,0,0,0,4,2,1,1,0,4,5,2,0,0,1,1,2,1,2,1,3,3,0,2,2,2,2,0,0,3,3,1,3,3,5,2,1,0,3,2,1,2,11,3,0,1,5,0,1,3,1,3,4,1,12,4,2,12,6,ENSG00000154654.15,ENST00000400546.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000215545.1,ENST00000400549.1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000215547.1,ENST00000400552.1
0,0,0,0,0,0,0,1,1,0,2,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,3,1,0,1,0,0,1,1,1,0,0,0,4,0,2,0,3,6,1,0,3,6,0,0,1,2,1,0,0,0,0,4,3,4,2,0,6,2,ENSG00000154845.16,ENST00000400556.8
1,1,1,1,0,1,0,0,1,2,0,0,2,4,1,1,1,0,0,2,0,1,2,1,3,1,0,0,0,2,1,0,1,0,2,3,1,0,1,1,0,0,0,0,0,0,0,0,2,0,0,1,2,2,1,1,2,0,0,0,1,0,0,0,ENSG00000155307.19,ENST00000400566.6
0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,1,0,2,1,0,0,2,0,0,1,2,0,0,0,0,0,0,1,0,1,0,1,0,ENSG00000185272.14,ENST00000400577.4
0,0,1,1,0,0,1,0,1,1,4,1,0,1,4,1,0,1,1,0,0,1,2,0,2,3,4,2,1,2,1,0,2,0,4,4,1,2,4,3,4,5,8,2,0,1,4,0,0,0,0,1,1,0,3,1,4,2,4,0,0,1,0,1,ENSG00000215568.9,ENST00000400588.5
0,0,1,1,0,0,0,0,1,0,2,2,1,2,6,1,0,0,0,0,0,0,0,0,1,0,5,3,0,0,1,3,1,0,2,5,0,0,5,3,4,3,3,6,1,2,5,7,2,0,2,4,0,0,4,1,2,5,6,5,6,1,4,4,ENSG00000180776.16,ENST00000400590.8
2,4,1,5,1,6,9,1,3,12,9,0,2,4,5,6,3,4,3,1,5,16,28,7,9,31,44,3,4,4,11,6,2,6,15,8,5,33,40,16,16,42,30,5,0,2,3,2,5,3,5,2,0,1,10,2,3,9,10,0,9,2,3,4,ENSG00000188959.10,ENST00000400613.5
2,1,4,5,0,2,2,1,2,3,2,0,5,5,0,2,2,0,1,0,1,1,1,2,6,2,3,1,3,2,2,2,3,2,2,6,1,1,4,4,5,3,2,0,0,0,0,1,5,2,0,1,1,1,5,2,0,1,3,0,1,2,2,2,ENSG00000215595.3,ENST00000400633.3
0,2,0,1,0,4,1,0,1,0,0,0,2,0,1,1,1,1,0,0,2,0,2,2,2,1,1,0,1,0,0,2,0,1,0,3,0,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,ENSG00000179023.9,ENST00000400664.3
1,0,0,2,0,0,2,0,0,1,2,1,1,0,12,5,0,0,0,1,0,0,0,0,1,0,4,2,0,1,4,0,0,1,2,8,0,0,3,4,8,2,14,18,6,1,12,14,2,1,2,7,1,0,2,1,2,4,22,11,4,2,13,5,ENSG00000215612.8,ENST00000400677.5
0,0,0,2,0,1,1,1,2,3,7,3,5,0,14,11,0,0,1,1,0,0,1,1,4,3,0,1,1,2,9,3,1,1,6,15,1,1,5,11,11,3,12,7,6,1,7,6,1,2,8,12,1,0,1,2,6,9,14,9,10,1,8,4,ENSG00000215644.10,ENST00000400723.8
2,0,2,1,1,0,2,0,1,1,0,0,0,1,1,1,1,0,0,0,0,2,1,1,1,2,1,0,1,1,2,1,0,2,0,3,0,1,0,4,2,0,1,0,0,0,0,0,2,0,0,0,0,1,1,0,1,2,1,0,1,0,1,1,ENSG00000174992.8,ENST00000400752.6
1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,ENSG00000215712.11,ENST00000400788.9
0,0,0,2,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,0,0,1,0,0,1,0,1,0,1,1,1,0,2,1,ENSG00000221978.13,ENST00000400809.8
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ENSG00000205755.12,ENST00000400841.8
25,16,12,24,5,9,8,3,9,14,13,9,23,6,22,33,7,2,6,12,12,9,16,6,8,10,24,3,12,5,7,5,13,2,10,15,7,15,17,16,15,18,12,19,10,3,16,18,31,5,16,32,3,10,3,4,9,14,15,15,40,6,10,32,ENSG00000215784.6,ENST00000400889.3
0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,1,2,0,1,0,3,1,ENSG00000009724.17,ENST00000400897.8
0,0,1,1,0,0,0,0,2,1,2,0,2,0,3,3,0,0,0,2,1,1,1,1,1,2,1,0,1,2,0,3,1,0,3,2,0,2,1,3,1,2,1,1,0,0,1,1,1,0,0,3,1,1,2,2,3,1,1,1,1,4,2,1,ENSG00000197241.4,ENST00000400906.2
11,4,5,9,0,8,6,2,6,4,7,6,10,4,13,14,1,1,2,5,3,7,8,9,11,7,21,9,9,4,4,10,3,7,9,10,5,6,27,11,6,28,24,20,6,5,23,10,14,5,6,15,1,6,7,5,7,10,26,10,16,6,12,9,ENSG00000142599.19,ENST00000400908.7
3,1,2,1,0,0,2,0,2,2,2,0,1,1,1,5,1,0,1,0,0,3,5,3,1,2,6,4,0,5,7,4,1,0,0,7,1,3,2,11,3,4,4,4,1,3,4,6,3,1,2,0,1,5,4,2,2,9,3,6,4,3,8,3,ENSG00000116747.13,ENST00000400968.7
0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,2,0,1,0,1,0,0,0,0,2,0,0,3,2,1,1,3,1,0,0,0,1,0,0,0,1,0,0,1,0,1,2,1,1,0,0,4,0,ENSG00000198160.15,ENST00000401041.6
0,0,1,1,0,1,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,2,0,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,2,1,1,0,2,0,0,0,0,ENSG00000132763.15,ENST00000401061.9
1,0,1,0,0,0,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,5,1,1,0,1,1,1,1,1,1,0,1,5,2,1,3,7,15,0,1,13,5,0,0,1,0,0,0,1,0,3,2,12,5,0,0,7,3,ENSG00000162522.11,ENST00000401073.7
1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,0,0,1,0,ENSG00000055070.17,ENST00000401088.9
0,0,1,1,0,1,0,1,0,0,3,0,1,0,4,2,0,0,1,0,0,0,1,1,0,2,8,1,1,0,4,2,1,1,0,5,1,1,9,5,7,4,8,13,1,0,11,6,1,1,1,1,0,0,1,0,0,10,13,6,1,1,9,4,ENSG00000136297.15,ENST00000401401.8
6,4,4,16,4,5,4,4,7,4,2,0,11,11,8,11,7,5,2,3,5,6,4,5,5,4,3,1,8,6,3,8,6,3,2,13,5,4,3,6,4,3,1,0,0,0,0,1,12,6,5,8,2,5,4,8,8,5,2,0,12,4,4,2,ENSG00000162994.16,ENST00000401408.6
0,0,2,3,1,0,0,0,6,0,1,0,6,2,6,6,1,0,0,2,0,0,1,0,1,2,3,0,0,1,0,1,2,0,2,9,1,0,2,2,2,3,2,0,0,1,0,0,2,0,4,8,1,1,2,0,4,1,1,1,6,0,1,0,ENSG00000007129.18,ENST00000401445.4
0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,0,0,2,2,1,2,0,3,0,0,0,2,0,0,1,1,1,1,1,2,0,2,2,6,0,1,1,0,1,2,2,4,1,1,2,5,1,4,5,2,ENSG00000075702.19,ENST00000401500.7
0,0,0,0,0,0,0,1,0,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,0,1,0,0,0,3,2,1,6,8,2,1,6,15,0,0,3,3,0,0,1,1,0,1,10,13,3,1,15,8,ENSG00000157833.13,ENST00000401533.7
0,2,5,2,0,1,1,2,2,1,3,2,1,2,2,1,3,0,0,0,1,0,2,1,2,2,1,2,0,3,4,1,4,1,3,1,0,2,1,3,4,1,1,4,2,0,2,7,2,1,0,2,2,1,3,3,1,3,5,3,2,3,4,2,ENSG00000205858.10,ENST00000401542.3
1,0,0,2,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,1,0,0,3,0,0,0,1,1,1,2,1,1,0,1,1,ENSG00000167077.13,ENST00000401548.8
7,9,13,8,2,8,6,2,5,9,12,2,8,10,21,18,5,3,4,5,5,15,14,13,5,10,24,4,12,13,12,15,10,3,7,18,6,12,14,21,14,20,23,17,4,9,9,16,15,3,4,26,4,12,10,15,14,14,15,15,23,10,16,26,ENSG00000082898.19,ENST00000401558.7
0,0,0,1,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,3,2,1,0,3,1,0,2,0,2,2,0,1,0,1,0,1,2,2,0,1,2,1,0,0,1,0,2,0,0,0,1,1,0,2,2,0,1,0,0,2,0,0,ENSG00000164828.18,ENST00000401592.6
2,2,1,5,0,1,1,0,0,2,2,1,3,5,2,1,0,0,1,1,0,2,4,0,1,3,5,0,2,3,2,1,4,0,2,0,0,0,1,5,4,1,4,4,2,2,0,3,4,0,2,4,2,3,3,3,1,0,2,2,3,1,1,0,ENSG00000184178.17,ENST00000401642.8
18,11,11,32,8,11,14,10,14,19,18,6,33,12,15,20,13,7,10,6,13,21,21,22,13,23,24,8,21,16,18,24,15,13,19,22,9,29,19,36,18,28,19,10,4,5,10,8,26,12,17,22,6,16,12,11,24,25,14,3,18,11,23,12,ENSG00000179915.25,ENST00000401669.7
0,0,0,0,0,2,0,1,1,1,1,0,1,0,3,2,0,0,1,0,0,1,2,2,2,4,3,2,1,2,1,3,0,1,1,4,0,2,4,3,2,1,1,1,0,1,3,3,0,1,1,2,1,0,3,1,1,5,0,4,3,2,3,2,ENSG00000104356.11,ENST00000401707.7
0,0,0,4,0,0,0,0,7,0,0,0,5,2,8,5,0,0,0,1,0,0,2,0,1,2,2,0,2,0,0,1,3,0,2,10,0,1,2,3,2,2,2,0,0,0,0,0,1,0,5,6,1,1,1,0,5,2,2,0,4,1,1,0,ENSG00000007306.15,ENST00000401731.6
0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,2,0,0,0,0,0,0,1,0,0,1,4,2,1,0,3,4,0,0,1,4,0,0,2,7,1,7,9,6,2,2,5,6,0,1,0,5,0,1,3,0,4,2,9,7,3,2,7,4,ENSG00000165905.18,ENST00000401752.6
0,0,0,2,0,0,0,0,1,0,1,1,2,3,3,2,0,0,0,1,0,0,1,3,0,3,4,3,0,1,3,4,1,0,1,4,0,3,2,4,1,1,2,3,2,2,4,6,1,0,2,3,1,1,7,1,4,5,0,5,3,3,6,4,ENSG00000144504.16,ENST00000401804.6
0,2,1,1,0,3,0,0,0,5,2,1,0,4,11,13,1,1,2,0,1,4,7,6,1,6,16,8,4,2,13,10,0,0,3,9,0,8,13,18,4,12,21,30,7,6,23,37,3,0,2,18,3,3,11,5,7,17,28,34,12,9,39,16,ENSG00000205268.11,ENST00000401827.8
0,0,0,3,0,0,0,1,0,0,5,1,0,2,4,5,0,0,1,1,0,2,4,4,1,3,5,2,1,5,5,4,0,1,3,4,0,4,5,7,5,7,8,8,3,3,6,9,3,0,2,3,2,4,3,3,2,5,10,9,4,2,13,6,ENSG00000184863.11,ENST00000401878.8
1,5,3,8,2,5,2,6,6,5,15,3,9,9,24,21,4,2,3,3,1,5,6,6,6,7,17,8,14,7,18,15,2,4,9,35,4,3,18,24,19,16,23,28,4,9,25,29,10,4,13,17,5,5,9,17,20,24,32,27,17,12,37,18,ENSG00000106070.20,ENST00000401949.6
4,1,2,7,1,2,1,2,2,5,2,3,7,3,6,7,2,0,0,3,0,2,5,9,3,5,6,1,4,10,5,10,1,4,2,5,2,7,7,10,5,11,4,6,2,2,5,10,7,1,8,8,2,5,2,8,2,5,14,9,11,3,13,9,ENSG00000100330.16,ENST00000401950.7
1,0,2,0,0,0,0,0,0,0,1,2,0,2,3,1,0,0,0,1,0,0,1,0,1,1,1,0,2,0,4,0,0,0,1,2,1,1,1,3,0,1,2,2,1,1,4,2,2,0,0,3,0,0,1,3,2,4,1,3,2,1,0,0,ENSG00000100138.15,ENST00000401959.6
1,0,0,3,1,0,1,2,1,0,2,0,3,2,14,8,0,0,1,2,0,0,5,1,0,1,13,3,3,3,9,4,1,3,2,8,1,4,8,8,4,10,15,22,4,1,10,35,2,1,0,14,1,2,3,8,9,10,21,23,7,8,33,11,ENSG00000072518.22,ENST00000402010.8
1,0,0,1,0,1,0,1,1,0,2,0,1,1,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,4,0,2,2,3,0,0,0,2,3,2,1,0,0,0,0,0,0,0,1,4,0,0,0,1,2,0,3,0,4,0,3,2,ENSG00000214491.9,ENST00000402034.7
0,0,2,1,0,1,0,2,0,0,3,3,1,0,4,8,0,0,1,1,1,0,1,1,0,0,1,4,1,0,3,4,1,2,2,8,0,1,0,5,7,2,8,8,2,0,11,12,2,1,2,3,1,1,4,0,6,4,13,11,4,6,14,9,ENSG00000106012.18,ENST00000402050.7
0,0,0,0,0,0,4,0,0,2,1,0,1,0,3,1,0,0,0,0,0,1,4,2,1,2,10,0,1,1,5,3,0,2,3,3,0,6,3,8,5,12,9,1,0,1,0,0,0,2,0,2,0,0,2,0,2,1,7,0,2,0,2,2,ENSG00000171903.17,ENST00000402119.9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ENSG00000100346.18,ENST00000402142.4
2,3,5,3,4,7,1,3,3,6,4,5,5,11,7,6,5,2,2,2,1,6,9,6,10,8,13,3,4,3,11,11,3,6,7,16,4,5,16,12,12,13,20,31,1,6,29,11,3,4,5,8,2,4,8,9,6,10,39,8,9,3,16,12,ENSG00000168137.20,ENST00000402198.7
1,1,1,5,0,0,5,2,4,4,4,1,7,4,13,11,0,0,0,4,2,2,2,5,4,5,8,1,4,2,5,10,1,4,8,13,2,6,9,11,13,6,11,3,1,0,3,1,6,2,3,11,0,3,3,3,6,12,10,0,11,3,8,8,ENSG00000169314.15,ENST00000402217.8
0,0,3,1,0,1,0,1,3,1,6,4,5,5,15,9,0,0,3,4,0,1,8,1,2,4,21,7,0,2,6,8,3,0,5,17,4,3,17,7,14,16,26,39,4,6,32,47,1,2,3,11,3,5,7,8,7,12,42,38,8,9,47,26,ENSG00000115904.15,ENST00000402219.8
10,6,6,11,5,7,3,2,8,4,2,1,12,2,3,5,2,6,4,2,4,8,3,7,5,7,4,1,3,4,1,6,7,3,4,5,2,5,6,4,4,4,1,0,1,0,0,1,14,2,2,4,3,2,4,2,2,2,2,0,6,4,2,3,ENSG00000091106.19,ENST00000402280.6
3,3,6,3,2,3,1,3,5,8,3,1,6,6,6,7,6,1,1,3,2,0,4,3,1,6,4,1,5,2,10,3,4,1,5,10,3,4,4,10,7,3,1,4,4,0,7,11,3,4,4,9,4,2,3,3,8,4,7,14,4,5,12,8,ENSG00000162929.14,ENST00000402291.6
0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,2,0,1,1,0,0,2,1,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,ENSG00000218739.10,ENST00000402297.6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,2,0,1,0,2,1,0,ENSG00000176473.14,ENST00000402312.8
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,2,2,0,0,4,2,0,0,1,1,0,0,0,0,0,3,2,4,0,0,2,1,ENSG00000219438.9,ENST00000402357.6
1,0,1,1,1,1,1,1,0,1,2,1,3,0,4,3,1,2,0,3,0,0,4,1,2,9,5,1,1,1,2,2,0,1,1,4,4,4,7,4,3,6,5,3,2,1,1,2,1,1,2,2,1,0,5,1,1,3,5,1,1,3,3,1,ENSG00000196172.9,ENST00000402377.3
2,3,2,3,3,0,4,2,1,1,1,2,4,1,0,3,2,3,0,1,2,2,2,0,3,2,7,1,3,0,2,1,3,2,0,0,0,3,5,3,1,4,2,6,2,1,2,5,4,2,3,4,0,1,1,1,0,5,3,1,4,1,4,4,ENSG00000003147.19,ENST00000402384.8
0,0,0,2,0,0,0,0,3,3,1,5,1,1,12,9,0,0,0,0,0,0,1,0,1,1,5,0,0,0,2,8,0,0,6,12,0,0,5,7,8,1,5,9,3,2,12,23,2,0,3,10,0,1,1,3,8,7,12,26,11,2,27,12,ENSG00000138028.17,ENST00000402394.6
0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,3,0,0,0,1,1,0,1,2,0,3,0,0,1,0,1,1,0,0,0,1,0,4,2,1,1,1,1,1,2,0,1,2,0,0,2,3,0,0,0,0,0,3,2,3,1,0,5,0,ENSG00000100721.11,ENST00000402399.6
1,0,0,6,2,6,0,3,0,5,0,2,7,2,13,5,0,4,0,3,3,9,16,3,2,8,18,2,5,3,3,6,2,4,2,8,1,12,9,6,9,13,27,18,4,6,9,13,5,2,5,9,2,4,4,5,5,3,22,10,6,3,15,10,ENSG00000179912.21,ENST00000402412.6
0,0,0,0,0,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,1,3,4,0,0,0,1,1,0,2,1,3,0,0,6,2,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,1,0,ENSG00000170231.16,ENST00000402432.4
1,0,2,0,1,2,0,2,1,3,4,2,5,2,0,3,0,2,0,2,2,3,4,7,3,4,3,1,1,2,3,7,1,2,2,3,1,4,6,3,2,3,2,7,4,1,3,7,2,1,6,4,0,7,1,1,2,4,5,5,4,3,10,5,ENSG00000186638.17,ENST00000402558.7
1,3,1,5,0,1,5,2,3,5,2,4,3,2,19,9,1,0,1,2,1,6,9,4,2,4,11,6,8,5,3,5,4,1,6,19,2,8,8,11,13,9,10,6,4,2,8,5,4,4,5,7,1,5,1,4,12,11,15,4,5,2,11,6,ENSG00000170419.11,ENST00000402613.4
0,0,2,1,0,2,2,1,0,1,1,3,2,3,1,1,0,1,1,1,0,2,2,3,1,1,3,3,1,1,3,3,2,1,1,5,1,1,2,3,5,3,2,0,1,1,3,3,1,3,1,0,2,2,2,1,3,2,4,3,2,2,3,2,ENSG00000152700.14,ENST00000402673.7
4,2,2,7,0,1,1,1,1,2,2,0,2,5,6,7,2,0,0,1,1,2,3,5,1,5,4,8,1,1,7,7,2,1,1,5,1,5,8,9,0,7,3,2,3,4,10,11,7,0,3,7,1,3,5,1,6,10,3,15,11,0,15,8,ENSG00000131016.17,ENST00000402676.7
0,0,0,2,0,0,2,0,1,2,3,2,3,0,0,2,1,0,0,0,0,2,3,0,1,2,6,2,0,0,3,1,0,1,4,1,1,3,6,3,4,5,8,6,1,0,5,5,2,0,3,2,0,0,0,1,1,4,6,1,3,1,4,4,ENSG00000165966.16,ENST00000402685.7
1,1,3,0,0,0,1,0,1,1,2,3,1,2,4,3,0,0,1,0,0,1,2,2,1,4,1,5,3,1,4,4,2,0,1,3,1,1,4,4,2,2,4,7,3,4,4,12,3,0,2,7,0,3,4,6,2,3,8,7,5,5,9,5,ENSG00000130714.19,ENST00000402686.8
10,16,10,14,9,14,10,7,7,9,12,2,21,7,4,23,10,4,6,4,5,7,19,13,15,18,11,5,13,5,9,7,11,10,6,21,8,18,15,10,13,13,9,6,2,1,4,12,19,10,10,18,2,5,7,3,12,9,9,6,19,5,18,5,ENSG00000137573.14,ENST00000402687.9
0,0,0,0,0,0,0,1,0,0,0,0,2,1,9,5,0,0,0,1,0,0,0,0,0,0,1,4,0,0,3,1,0,0,0,8,1,0,3,2,3,1,16,34,3,2,30,19,0,1,0,8,0,0,2,1,5,5,37,14,4,0,21,4,ENSG00000181588.17,ENST00000402693.5
0,0,0,1,0,0,0,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,0,0,0,1,2,0,0,2,2,0,0,1,3,2,0,3,1,2,0,1,1,0,0,1,1,1,3,1,2,1,0,0,0,ENSG00000091513.16,ENST00000402696.9
3,2,4,5,2,4,0,2,2,1,2,2,5,4,1,2,1,3,1,1,2,1,4,1,0,2,4,2,5,5,5,3,4,1,0,1,2,2,0,8,3,2,3,4,3,0,1,6,6,2,3,4,0,1,4,6,1,6,3,2,3,3,5,2,ENSG00000138641.18,ENST00000402738.6
2,0,2,1,0,1,0,0,1,2,5,1,6,1,4,6,0,0,1,0,1,0,1,1,0,2,5,1,1,2,5,1,0,0,5,7,0,2,4,7,6,5,5,4,3,0,3,4,3,1,1,9,0,0,2,1,5,5,5,4,4,0,7,3,ENSG00000066032.19,ENST00000402739.9
1,0,1,4,0,1,0,0,2,2,0,1,3,4,8,7,1,0,0,3,0,1,1,2,2,2,1,0,2,0,5,4,1,1,2,8,1,2,3,3,3,1,6,10,1,3,7,12,3,0,2,6,3,0,1,6,5,4,13,11,5,3,15,6,ENSG00000109472.14,ENST00000402744.9
3,2,4,5,1,2,5,4,2,3,11,2,9,0,14,10,2,2,0,1,1,0,6,3,6,5,8,7,6,2,8,6,4,6,7,18,1,6,12,14,16,16,32,10,4,3,10,3,5,2,7,10,2,2,3,1,11,10,23,1,4,3,12,6,ENSG00000105672.15,ENST00000402764.6
1,0,1,5,0,0,2,1,2,3,0,7,5,6,5,3,1,1,2,5,2,3,3,4,5,4,3,1,2,5,2,5,0,2,5,2,3,6,3,4,0,3,1,1,4,4,0,2,5,0,4,7,4,4,5,5,2,6,1,1,4,3,3,1,ENSG00000118246.14,ENST00000402774.8
7,5,4,8,3,8,6,6,7,4,5,0,6,4,11,2,2,5,3,2,6,7,7,5,6,9,6,2,9,6,7,8,3,10,6,7,1,8,7,11,5,9,1,3,1,1,4,2,12,3,3,7,2,2,1,7,8,7,6,3,8,2,2,3,ENSG00000136267.14,ENST00000402815.6
1,0,1,1,0,0,1,0,1,1,0,0,2,2,2,1,0,0,0,0,0,3,2,2,0,0,2,1,1,1,1,2,1,0,0,2,0,1,0,1,1,0,2,1,1,0,0,2,1,1,1,4,0,3,0,2,1,1,0,1,2,2,1,2,ENSG00000183955.14,ENST00000402868.8
0,1,4,10,0,2,7,2,14,11,16,7,14,6,16,31,0,0,3,7,0,1,7,8,11,12,12,1,6,5,24,20,5,5,25,21,7,10,18,34,22,25,28,15,2,1,16,13,10,5,10,27,3,3,4,11,15,21,34,11,32,8,24,17,ENSG00000166897.16,ENST00000402918.7
