obs.AAA,obs.AAT,obs.AAC,obs.AAG,obs.ATA,obs.ATT,obs.ATC,obs.ATG,obs.ACA,obs.ACT,obs.ACC,obs.ACG,obs.AGA,obs.AGT,obs.AGC,obs.AGG,obs.TAA,obs.TAT,obs.TAC,obs.TAG,obs.TTA,obs.TTT,obs.TTC,obs.TTG,obs.TCA,obs.TCT,obs.TCC,obs.TCG,obs.TGA,obs.TGT,obs.TGC,obs.TGG,obs.CAA,obs.CAT,obs.CAC,obs.CAG,obs.CTA,obs.CTT,obs.CTC,obs.CTG,obs.CCA,obs.CCT,obs.CCC,obs.CCG,obs.CGA,obs.CGT,obs.CGC,obs.CGG,obs.GAA,obs.GAT,obs.GAC,obs.GAG,obs.GTA,obs.GTT,obs.GTC,obs.GTG,obs.GCA,obs.GCT,obs.GCC,obs.GCG,obs.GGA,obs.GGT,obs.GGC,obs.GGG,ensgid_version,enstid_version,transcript
2,0,1,5,1,1,0,1,3,1,2,3,6,1,7,7,2,1,0,3,1,1,4,3,4,4,3,0,2,2,1,4,0,2,4,7,3,5,5,3,3,4,0,0,0,1,2,0,4,1,4,7,1,2,2,2,3,7,2,0,7,2,2,2,ENSG00000137496,ENST00000393703.9,ENST00000393703
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,ENSG00000267673,ENST00000393708.3,ENST00000393708
5,3,2,13,2,1,3,0,2,4,4,0,6,6,9,3,3,0,4,0,2,2,3,4,4,1,6,3,3,3,2,3,9,0,3,7,2,6,5,3,6,7,2,1,1,0,0,4,7,3,1,5,1,2,3,4,7,3,4,1,5,1,4,2,ENSG00000144852,ENST00000393716.8,ENST00000393716
2,2,3,3,2,3,0,0,2,6,6,0,2,3,3,8,4,1,3,3,3,5,4,4,3,4,6,1,1,1,5,5,2,2,6,7,3,5,5,8,7,6,2,4,1,0,5,4,2,0,2,4,3,3,6,0,5,4,5,5,4,8,5,5,ENSG00000137628,ENST00000393743.8,ENST00000393743
1,3,2,4,1,2,1,1,1,0,4,3,4,2,9,6,2,0,0,1,0,0,2,3,2,2,2,3,0,1,6,5,2,2,4,10,2,1,4,5,8,3,2,5,0,2,6,10,5,0,2,5,0,2,2,3,7,7,10,7,8,2,10,4,ENSG00000145920,ENST00000393745.8,ENST00000393745
9,9,7,26,1,12,7,8,7,8,11,4,21,13,26,29,1,4,0,7,4,12,11,17,13,16,16,7,19,9,29,22,18,5,9,27,4,16,23,36,25,22,19,11,9,2,15,10,24,10,14,27,3,4,10,18,14,34,31,13,28,10,23,23,ENSG00000184845,ENST00000393752.3,ENST00000393752
1,0,1,2,0,0,0,2,0,0,3,0,1,2,4,6,1,1,0,1,1,1,3,0,1,3,7,3,2,0,4,4,1,1,1,4,1,2,7,5,4,11,18,15,4,3,9,8,2,0,1,6,1,2,3,3,2,2,20,9,2,4,12,7,ENSG00000067840,ENST00000393758.7,ENST00000393758
4,4,2,4,2,3,2,3,2,2,3,1,2,9,7,10,2,0,5,0,2,5,1,9,4,2,7,3,7,4,5,15,5,2,0,12,2,1,6,11,5,8,4,7,2,0,3,16,3,4,2,11,1,8,7,8,8,8,10,10,10,10,21,15,ENSG00000171307,ENST00000393760.6,ENST00000393760
6,3,5,12,3,6,4,3,2,9,4,5,12,8,7,9,3,4,2,3,3,5,9,9,10,3,5,2,5,9,6,7,8,5,10,11,2,10,6,5,11,4,2,3,0,1,6,6,10,4,3,9,4,5,1,10,11,7,9,3,9,2,11,3,ENSG00000121578,ENST00000393765.7,ENST00000393765
0,0,2,1,0,0,0,0,3,2,2,3,2,2,9,6,0,0,0,1,0,0,0,2,3,5,6,1,1,3,6,9,1,0,4,9,0,1,8,13,3,5,7,8,2,2,9,13,2,0,4,7,1,1,6,3,5,11,8,12,8,5,14,10,ENSG00000144847,ENST00000393775.7,ENST00000393775
0,0,0,0,0,0,0,0,0,1,2,1,0,4,3,4,0,0,0,0,0,0,1,1,1,0,2,1,0,1,1,5,0,0,3,4,0,1,2,2,2,2,5,6,4,1,5,15,0,0,1,7,0,1,1,4,4,2,6,17,4,0,20,6,ENSG00000113719,ENST00000393784.8,ENST00000393784
0,1,3,2,0,2,2,1,2,3,6,0,1,1,0,2,1,1,2,0,2,2,6,2,2,9,7,0,5,4,2,2,3,1,4,2,2,7,6,8,6,8,4,0,0,0,0,0,2,2,3,0,0,1,4,4,0,3,1,0,1,1,2,1,ENSG00000123329,ENST00000393791.8,ENST00000393791
0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,4,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,0,0,1,0,0,1,1,0,0,2,5,2,1,2,13,0,0,2,6,0,0,2,2,1,2,4,10,6,2,11,2,ENSG00000168246,ENST00000393792.3,ENST00000393792
1,0,2,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,0,1,1,1,0,1,1,0,1,0,0,2,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,2,1,0,0,1,0,1,1,1,0,1,0,1,1,1,3,2,ENSG00000131470,ENST00000393795.8,ENST00000393795
6,5,5,4,3,4,3,3,2,4,4,0,4,1,5,4,7,3,1,1,3,6,5,4,1,2,5,3,4,5,3,5,3,3,3,4,3,4,1,7,6,4,2,1,0,2,5,3,4,2,1,5,3,4,2,3,4,5,2,5,5,4,4,4,ENSG00000110075,ENST00000393800.7,ENST00000393800
0,0,0,0,0,1,0,0,0,2,1,1,0,0,1,2,0,0,0,0,0,0,3,0,0,0,5,2,0,0,0,5,0,1,2,1,0,1,4,5,2,3,4,5,0,0,8,7,0,0,2,2,0,1,0,0,2,5,4,7,4,1,9,3,ENSG00000157593,ENST00000393812.4,ENST00000393812
2,1,2,9,1,3,1,1,4,3,7,1,4,8,13,16,0,0,2,6,5,6,10,4,7,6,20,6,9,4,6,6,6,1,5,19,1,10,14,12,11,21,19,13,5,8,6,5,6,4,6,8,1,6,15,8,9,6,18,4,6,9,12,7,ENSG00000068120,ENST00000393818.3,ENST00000393818
0,0,0,1,0,0,0,0,0,0,1,1,2,1,1,2,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,2,2,1,0,1,3,1,0,1,1,0,1,1,2,2,1,1,0,ENSG00000206530,ENST00000393845.9,ENST00000393845
1,3,0,2,0,1,1,1,3,3,2,0,2,5,2,1,1,0,1,3,3,0,2,3,1,7,1,1,5,3,6,3,1,0,4,3,2,4,4,8,1,5,4,2,0,0,1,2,4,0,2,2,0,3,3,5,3,3,5,0,1,3,2,1,ENSG00000167261,ENST00000393847.6,ENST00000393847
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,ENSG00000163541,ENST00000393868.7,ENST00000393868
0,0,3,4,0,1,3,1,6,5,4,2,8,4,7,14,1,0,2,2,0,1,4,3,6,5,5,3,8,1,4,3,4,3,4,14,4,3,6,8,5,8,5,2,2,3,3,3,2,3,8,14,1,3,6,4,7,3,6,3,8,6,6,4,ENSG00000213401,ENST00000393869.8,ENST00000393869
1,0,1,2,0,0,0,0,1,3,1,0,1,0,3,4,1,0,1,0,0,1,0,2,0,1,2,1,1,0,4,5,0,0,1,0,2,1,3,7,0,4,5,4,2,0,2,6,2,0,2,7,0,1,1,1,0,4,5,5,7,3,5,3,ENSG00000168256,ENST00000393885.9,ENST00000393885
0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,2,0,0,0,0,0,0,0,0,1,0,4,0,0,1,1,3,0,1,0,2,0,0,4,2,0,3,4,5,1,1,4,6,0,0,2,2,0,0,1,3,2,2,3,7,2,2,7,1,ENSG00000173786,ENST00000393892.8,ENST00000393892
0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,2,0,0,0,1,0,1,0,0,2,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,2,0,0,0,0,0,0,ENSG00000115364,ENST00000393909.7,ENST00000393909
3,0,6,10,0,2,4,3,4,7,9,1,10,6,10,6,0,0,3,1,2,3,6,3,5,7,15,3,9,4,7,6,8,3,6,14,1,6,12,14,16,11,17,15,1,4,9,12,8,6,5,8,1,3,8,6,6,8,19,7,6,4,14,8,ENSG00000115363,ENST00000393913.8,ENST00000393913
0,1,0,0,0,1,1,0,0,0,1,0,0,4,1,1,0,0,0,0,0,1,3,1,4,1,1,1,0,1,1,2,1,1,1,3,0,1,0,2,1,1,0,2,1,1,1,0,0,0,0,3,0,2,3,1,1,1,2,0,2,0,1,0,ENSG00000072571,ENST00000393915.9,ENST00000393915
2,1,2,2,0,0,0,1,1,2,0,1,5,0,6,3,1,0,0,0,0,0,0,0,0,0,0,2,3,1,2,3,1,0,1,3,1,0,1,4,1,1,1,7,3,2,7,1,4,0,1,7,0,0,1,4,3,3,9,2,2,2,3,1,ENSG00000133250,ENST00000393927.9,ENST00000393927
0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,2,0,0,1,5,0,0,0,1,0,0,0,0,0,2,1,3,1,0,3,1,ENSG00000141696,ENST00000393928.6,ENST00000393928
0,0,0,0,1,0,0,0,0,1,4,1,1,4,4,1,0,0,1,1,0,0,1,2,3,0,3,1,0,1,2,1,0,1,3,5,0,1,3,2,5,1,8,12,4,0,5,5,0,0,3,4,1,2,3,0,1,4,11,1,1,1,5,0,ENSG00000173801,ENST00000393931.8,ENST00000393931
5,3,0,5,2,6,4,2,1,6,1,4,10,4,7,4,2,4,2,2,3,5,4,7,3,9,9,3,4,5,4,8,3,2,3,10,2,6,11,8,7,4,6,4,2,1,6,4,3,5,7,9,3,2,5,4,7,7,5,3,7,4,5,4,ENSG00000022355,ENST00000393943.10,ENST00000393943
1,0,1,4,0,0,3,1,0,1,2,1,3,1,7,7,0,0,0,1,0,1,2,2,3,6,7,5,2,3,3,7,1,3,1,5,1,3,8,11,5,10,11,5,4,1,3,9,4,1,2,8,0,1,8,2,2,6,11,6,6,5,12,9,ENSG00000106330,ENST00000393950.7,ENST00000393950
0,0,1,0,0,1,1,0,1,1,1,1,0,1,6,3,0,0,0,0,0,0,4,0,1,2,7,2,0,1,2,2,0,2,2,3,0,2,1,4,3,3,3,6,2,3,4,5,1,0,0,6,0,1,6,1,3,1,4,5,5,3,1,3,ENSG00000159713,ENST00000393957.7,ENST00000393957
3,2,2,2,0,3,2,0,1,4,1,0,2,2,0,1,2,0,1,1,2,0,2,1,3,2,2,0,1,0,1,2,2,2,1,2,2,1,3,2,1,2,1,0,0,0,0,0,2,1,1,0,0,1,0,1,2,0,0,0,1,0,1,1,ENSG00000145864,ENST00000393959.6,ENST00000393959
6,4,2,6,3,3,1,4,2,5,5,2,6,4,5,5,3,1,2,3,2,4,9,5,4,10,4,1,4,4,5,9,4,3,4,4,3,10,6,9,6,7,0,2,4,1,1,6,5,3,6,7,1,3,4,4,3,5,6,7,8,2,10,3,ENSG00000173599,ENST00000393960.7,ENST00000393960
1,1,1,4,0,1,1,2,0,2,1,3,3,3,3,3,0,0,1,1,2,0,2,2,0,2,6,2,1,0,3,5,0,2,1,1,0,1,3,3,2,1,5,6,5,4,3,5,6,1,3,5,0,4,4,2,2,2,3,6,6,3,4,4,ENSG00000135637,ENST00000393965.8,ENST00000393965
4,1,2,11,1,1,4,4,7,8,9,6,10,7,16,10,4,1,3,4,2,2,8,6,7,7,15,5,4,7,12,16,3,7,9,16,6,9,14,19,13,19,14,13,5,4,7,16,8,1,16,12,3,6,8,10,8,14,21,8,18,9,16,11,ENSG00000197620,ENST00000393985.8,ENST00000393985
2,0,2,3,0,0,0,1,1,1,4,2,0,3,3,11,1,0,0,0,0,0,0,3,1,3,5,3,0,0,5,5,0,1,4,10,1,2,6,2,6,5,6,5,2,3,4,5,4,0,3,4,0,1,6,4,7,2,7,4,9,5,8,5,ENSG00000102890,ENST00000393997.8,ENST00000393997
1,0,1,0,0,1,1,0,1,0,4,0,0,0,3,0,0,0,2,0,2,1,2,0,0,0,4,0,0,1,2,0,0,2,3,3,0,2,1,3,5,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,0,0,0,0,0,ENSG00000131737,ENST00000394001.3,ENST00000394001
0,0,1,1,0,1,0,0,2,1,0,1,2,0,6,1,0,0,1,0,0,0,1,2,1,1,3,1,0,0,1,5,2,1,0,5,1,1,2,3,3,2,3,4,1,2,4,7,1,0,2,3,0,1,2,1,2,4,6,7,3,2,8,5,ENSG00000119636,ENST00000394009.5,ENST00000394009
2,0,4,0,0,0,1,0,2,3,4,0,2,0,0,0,0,0,0,0,0,0,0,0,3,2,2,0,1,0,0,1,1,0,5,1,0,0,5,2,2,3,2,1,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,ENSG00000213416,ENST00000394014.2,ENST00000394014
0,1,1,0,1,0,0,0,2,0,3,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,3,2,0,0,1,0,4,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,ENSG00000213417,ENST00000394015.3,ENST00000394015
2,2,1,1,0,3,1,0,4,3,1,4,2,3,8,2,2,0,1,1,0,2,5,5,1,6,12,3,1,6,9,6,0,0,5,4,3,3,10,9,6,6,6,5,5,6,5,11,2,2,3,8,1,4,7,6,1,9,4,16,8,4,7,9,ENSG00000114423,ENST00000394030.8,ENST00000394030
0,0,1,0,0,0,1,0,0,0,1,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,1,0,1,3,0,0,2,1,3,3,2,0,0,0,0,2,0,1,0,1,0,0,2,1,2,0,1,1,1,2,3,2,ENSG00000139641,ENST00000394048.10,ENST00000394048
1,0,0,3,1,0,2,1,0,2,1,0,2,1,3,3,1,1,0,1,1,0,1,0,2,0,1,1,0,0,1,2,1,1,0,4,1,0,1,1,1,1,0,2,3,0,2,0,1,2,3,2,0,2,0,1,3,0,2,2,3,2,0,1,ENSG00000213424,ENST00000394052.5,ENST00000394052
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,2,0,0,2,3,0,0,0,0,0,0,2,0,1,0,0,2,0,1,2,0,ENSG00000065911,ENST00000394053.7,ENST00000394053
0,0,0,3,0,0,0,1,1,0,4,2,2,1,6,6,1,0,0,1,1,2,2,0,1,0,2,3,1,1,2,2,0,0,4,5,0,2,2,2,4,2,2,7,3,0,6,14,2,1,3,6,1,1,2,3,3,4,7,10,6,4,12,9,ENSG00000174996,ENST00000394067.7,ENST00000394067
3,1,8,10,2,6,4,2,1,6,8,4,6,5,6,9,2,2,6,1,2,10,14,12,6,7,25,7,6,6,11,16,6,5,2,8,4,14,17,13,6,30,17,17,6,5,12,11,11,6,3,8,3,8,8,11,8,8,20,6,9,14,13,13,ENSG00000124356,ENST00000394070.7,ENST00000394070
0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,0,3,1,2,0,2,0,1,0,1,0,0,0,4,0,1,1,0,0,1,0,1,2,0,0,0,0,1,0,0,2,1,0,1,1,0,1,0,0,0,ENSG00000114391,ENST00000394077.8,ENST00000394077
1,1,1,1,0,1,0,0,1,1,0,0,1,0,4,2,0,0,0,0,0,2,2,0,1,1,5,0,3,0,1,0,2,0,0,3,0,1,3,3,1,5,3,1,0,0,1,2,2,0,1,3,0,0,1,1,2,0,2,2,2,2,0,2,ENSG00000138468,ENST00000394095.7,ENST00000394095
0,0,0,0,0,0,0,1,0,0,1,0,1,3,8,3,0,0,0,0,0,1,1,0,1,0,3,1,1,0,2,1,0,0,0,6,0,1,1,3,1,2,5,16,7,0,9,28,0,1,1,9,0,0,3,0,4,3,14,27,3,0,29,10,ENSG00000183723,ENST00000394106.7,ENST00000394106
2,2,1,1,0,1,0,2,1,1,4,0,2,2,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,5,3,2,0,3,1,2,0,1,4,4,3,0,2,1,0,3,0,2,2,1,1,0,0,0,3,0,3,5,2,1,0,2,0,ENSG00000008838,ENST00000394128.7,ENST00000394128
23,9,13,27,7,14,8,11,14,14,10,4,27,18,16,18,9,7,11,8,13,16,8,12,16,12,10,4,20,12,11,21,18,8,7,25,5,7,18,27,14,13,12,4,4,0,5,4,23,16,11,20,10,12,7,14,14,19,11,1,17,13,13,8,ENSG00000103852,ENST00000394132.7,ENST00000394132
0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,2,1,0,0,0,2,0,1,0,1,0,0,0,2,0,0,2,0,0,0,0,1,0,0,2,2,2,1,1,1,0,2,0,0,ENSG00000114021,ENST00000394140.9,ENST00000394140
2,4,4,8,5,2,3,6,7,5,5,1,8,5,7,4,4,4,4,2,4,3,4,5,5,4,5,0,5,5,3,12,4,4,5,10,4,7,3,7,5,8,4,1,0,2,1,0,8,4,6,3,1,4,4,7,5,4,4,1,9,4,3,3,ENSG00000156920,ENST00000394143.6,ENST00000394143
1,0,1,1,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,2,1,0,0,0,1,0,1,0,ENSG00000036054,ENST00000394144.9,ENST00000394144
0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,1,3,1,4,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,4,0,1,0,0,0,ENSG00000108342,ENST00000394149.8,ENST00000394149
2,3,1,4,3,4,8,2,1,7,6,1,2,7,8,5,5,2,2,2,3,8,6,12,10,13,5,1,10,5,6,2,2,8,8,8,4,10,7,8,8,5,4,3,1,1,3,6,2,4,4,7,1,7,8,1,7,4,5,6,5,4,4,5,ENSG00000197037,ENST00000394152.7,ENST00000394152
0,1,1,2,2,0,5,0,4,0,3,1,1,2,8,3,0,2,2,0,0,2,1,3,1,1,7,2,1,1,4,2,2,4,5,8,2,2,3,2,7,6,2,11,3,1,11,4,2,0,1,3,0,2,2,3,7,2,14,5,1,3,5,2,ENSG00000022267,ENST00000394155.8,ENST00000394155
15,3,16,11,3,8,8,5,13,16,19,10,15,7,39,13,3,4,3,5,2,23,30,10,8,35,58,9,13,11,18,9,16,7,18,30,9,29,63,21,24,56,49,53,22,5,41,61,11,10,20,26,1,5,6,15,27,18,56,60,19,4,60,16,ENSG00000185551,ENST00000394166.8,ENST00000394166
6,6,6,7,6,18,2,4,5,10,5,2,11,4,13,11,10,11,7,10,20,33,13,13,4,8,8,7,5,5,9,11,3,5,4,10,7,19,9,10,5,18,7,2,2,5,4,4,7,8,6,10,5,9,2,3,7,10,12,4,14,5,7,9,ENSG00000173575,ENST00000394196.9,ENST00000394196
0,0,3,1,0,1,0,0,2,1,0,1,2,1,1,1,0,0,1,0,1,3,1,3,0,1,1,1,1,1,4,1,2,1,0,3,0,3,1,2,0,1,0,4,1,1,5,2,2,0,1,1,0,1,1,2,4,3,4,3,0,1,3,2,ENSG00000170854,ENST00000394198.7,ENST00000394198
0,0,1,2,0,1,0,2,1,0,2,1,2,1,9,10,1,0,1,0,1,0,1,0,0,0,0,3,2,0,0,4,0,3,0,4,0,0,1,4,4,4,4,6,6,1,8,16,2,0,2,15,1,1,1,0,2,1,12,21,10,1,19,15,ENSG00000119522,ENST00000394215.7,ENST00000394215
0,0,1,4,0,0,2,1,0,4,2,2,2,4,4,6,2,2,1,4,5,5,5,3,2,4,9,6,0,3,4,5,1,0,3,2,3,10,7,1,2,4,7,12,2,3,5,16,2,1,3,6,1,3,7,7,2,9,7,6,8,8,10,9,ENSG00000169379,ENST00000394222.8,ENST00000394222
1,2,6,4,2,1,1,3,6,7,1,6,9,5,6,6,1,2,4,1,0,1,5,3,3,3,5,2,6,2,8,5,6,2,5,9,3,2,6,11,7,2,4,5,2,2,5,5,6,1,5,12,3,5,1,4,6,10,8,1,6,4,6,3,ENSG00000109390,ENST00000394223.2,ENST00000394223
0,0,0,1,0,0,0,0,1,0,1,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,4,1,0,1,3,1,0,0,2,0,0,0,0,1,0,3,1,2,0,2,1,ENSG00000141741,ENST00000394231.8,ENST00000394231
8,6,13,9,7,7,7,4,12,6,9,4,10,7,11,11,5,4,2,4,3,9,8,8,7,8,8,5,11,3,10,4,13,8,10,16,4,8,7,12,16,6,6,6,2,1,9,9,10,8,6,10,0,4,7,3,12,10,11,6,11,4,8,7,ENSG00000185518,ENST00000394232.6,ENST00000394232
0,0,0,0,0,0,0,0,1,0,2,2,1,0,3,3,0,0,0,1,0,0,2,0,1,0,6,4,0,0,1,2,0,0,3,4,1,1,6,3,1,3,2,12,4,1,17,4,0,0,2,2,0,1,3,0,4,8,8,10,0,2,7,1,ENSG00000184500,ENST00000394236.9,ENST00000394236
0,0,1,0,0,0,1,0,1,1,1,3,0,2,2,1,0,0,1,1,0,1,0,4,1,2,1,3,1,3,3,5,0,1,1,0,1,1,3,3,0,1,0,3,0,2,4,8,0,0,3,4,1,3,2,4,0,5,2,5,6,4,4,2,ENSG00000198901,ENST00000394249.8,ENST00000394249
0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,ENSG00000170439,ENST00000394252.4,ENST00000394252
0,1,0,3,1,0,1,1,0,3,0,0,4,2,5,4,1,0,0,1,0,1,2,3,0,1,6,3,3,3,3,2,1,1,1,7,1,3,3,5,5,2,6,7,0,1,6,10,2,1,2,5,0,2,4,2,5,6,8,6,2,2,11,7,ENSG00000166965,ENST00000394258.7,ENST00000394258
0,2,0,0,0,1,1,1,0,2,1,0,1,0,2,1,0,0,0,1,0,0,1,0,0,1,4,1,2,0,2,3,0,0,1,1,1,0,3,5,0,6,5,2,1,0,1,7,2,1,2,1,0,0,1,1,2,0,3,6,3,2,6,2,ENSG00000187866,ENST00000394264.7,ENST00000394264
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,ENSG00000184508,ENST00000394272.8,ENST00000394272
0,0,2,1,0,0,1,0,0,2,2,0,3,1,3,2,0,0,0,1,0,0,1,2,0,3,1,1,4,0,1,2,0,0,0,3,1,3,3,3,0,3,1,3,1,0,3,1,3,1,2,4,0,0,0,2,3,2,3,1,2,1,2,1,ENSG00000196975,ENST00000394295.6,ENST00000394295
0,0,0,3,0,0,0,1,0,0,1,1,1,1,5,10,0,0,0,0,0,1,1,0,0,2,3,1,1,0,4,6,0,1,1,2,0,1,4,7,2,2,3,7,3,0,3,9,3,0,1,11,0,0,0,3,2,10,7,7,10,2,13,9,ENSG00000067191,ENST00000394303.8,ENST00000394303
2,3,0,3,2,2,5,0,3,1,2,1,2,0,4,0,1,1,1,1,2,1,3,2,6,2,2,0,3,1,2,1,1,4,6,2,0,5,1,5,3,4,4,1,0,0,2,0,3,1,1,0,0,0,1,0,1,4,4,0,0,0,1,0,ENSG00000070669,ENST00000394308.8,ENST00000394308
0,2,0,2,0,1,1,2,3,5,1,1,1,3,6,6,1,1,3,1,1,2,5,2,1,5,3,0,4,5,6,7,1,1,4,8,4,5,4,10,4,6,6,2,1,0,0,2,2,1,2,5,1,2,0,7,6,6,8,0,4,3,8,9,ENSG00000161642,ENST00000394313.7,ENST00000394313
0,0,0,0,0,0,0,0,0,1,1,0,0,0,7,5,0,0,0,0,0,0,3,0,0,4,8,3,2,1,6,1,0,0,1,7,0,2,8,9,2,7,6,10,2,0,6,16,0,0,1,5,0,1,2,1,6,9,11,12,2,2,18,9,ENSG00000106852,ENST00000394319.9,ENST00000394319
5,6,6,12,1,6,8,6,8,6,10,4,9,11,19,10,5,4,3,8,6,4,7,9,9,13,11,1,10,9,12,10,6,6,9,22,9,13,8,19,20,12,9,3,2,1,1,5,13,5,10,7,4,3,13,8,6,17,14,1,14,5,6,2,ENSG00000213462,ENST00000394323.3,ENST00000394323
13,7,12,13,3,5,3,7,8,11,11,11,16,12,21,28,3,1,4,4,1,9,18,15,5,8,17,12,13,23,22,16,11,4,10,22,5,12,15,27,17,19,22,25,16,7,30,32,18,6,16,35,3,17,6,25,17,21,33,37,32,9,35,30,ENSG00000196159,ENST00000394329.9,ENST00000394329
2,0,2,5,0,1,2,0,1,3,5,0,3,1,12,10,0,0,1,0,0,0,3,0,4,0,2,4,0,0,1,1,1,1,6,11,1,1,4,2,9,2,5,7,6,1,7,8,6,1,0,10,0,1,2,0,5,3,11,11,8,1,10,5,ENSG00000134602,ENST00000394334.7,ENST00000394334
0,0,0,0,0,0,0,0,1,0,1,0,0,1,3,0,0,0,0,0,0,0,1,0,1,4,2,0,1,1,2,1,0,0,2,3,0,1,5,4,1,4,2,0,0,0,0,0,1,0,0,1,0,0,1,1,2,2,1,0,1,0,0,1,ENSG00000135390,ENST00000394349.9,ENST00000394349
3,2,1,1,4,4,1,0,1,1,4,0,2,4,0,2,1,2,3,4,2,2,2,5,2,5,1,1,0,3,2,4,1,2,2,1,2,4,3,1,3,3,0,1,0,1,0,1,2,3,0,2,2,1,4,3,0,0,2,0,5,3,0,3,ENSG00000187098,ENST00000394351.9,ENST00000394351
4,4,11,10,3,7,2,2,6,6,3,3,11,7,9,8,3,1,2,5,0,5,6,6,5,4,3,2,7,2,7,11,7,2,4,7,4,4,4,11,4,8,6,8,6,2,7,8,15,7,2,13,4,1,2,7,4,5,14,9,12,4,11,7,ENSG00000165675,ENST00000394363.6,ENST00000394363
0,0,0,2,0,1,0,0,0,2,0,1,1,4,4,2,0,0,1,1,1,2,1,2,1,2,1,1,1,1,2,2,1,0,1,5,0,2,0,4,2,1,2,1,2,0,0,3,1,1,1,4,1,1,4,0,4,1,3,2,2,1,4,1,ENSG00000005194,ENST00000394391.9,ENST00000394391
0,0,0,2,1,1,1,2,0,3,4,1,1,4,16,3,1,0,2,0,0,0,4,1,2,3,8,1,3,5,11,8,1,3,3,15,1,3,6,14,7,9,13,8,1,2,8,6,0,2,3,6,1,1,3,8,13,10,12,7,6,4,7,5,ENSG00000156475,ENST00000394411.9,ENST00000394411
1,0,1,0,0,0,1,1,0,2,1,1,1,1,3,2,0,0,0,0,0,0,0,1,0,0,2,2,1,0,2,3,0,0,1,5,0,1,2,4,2,4,3,2,0,0,3,4,1,1,2,2,0,0,1,0,4,1,5,2,4,0,4,3,ENSG00000166813,ENST00000394412.8,ENST00000394412
1,1,1,3,0,1,1,0,0,1,3,2,6,3,16,7,0,0,1,3,1,0,1,1,1,0,5,2,0,2,2,2,1,1,3,18,2,1,3,1,13,4,12,10,2,2,15,4,4,1,1,7,1,1,3,3,9,2,19,9,5,2,6,3,ENSG00000072110,ENST00000394419.9,ENST00000394419
